customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,tech_support,support_tickets_90d,satisfaction_score,churn
CUST108776,21,63.88,1340.17,One year,DSL,Electronic check,No,1,5,0
CUST108777,25,97.0,2358.4,Two year,Fiber optic,Credit card,Yes,4,3,0
CUST108778,43,93.01,3715.31,Two year,Fiber optic,Mailed check,Yes,3,3,0
CUST108779,50,58.06,2883.84,One year,DSL,Bank transfer,No,2,3,0
CUST108780,7,111.69,803.1,Two year,Fiber optic,Electronic check,Yes,3,3,0
CUST108781,45,39.81,1859.11,Two year,No,Mailed check,No,1,3,0
CUST108782,10,68.31,640.53,Two year,DSL,Bank transfer,Yes,1,4,0
CUST108783,21,59.85,1276.03,Two year,No,Bank transfer,Yes,2,4,0
CUST108784,5,56.23,266.31,Two year,No,Credit card,No,1,3,0
CUST108785,3,102.2,290.32,Month-to-month,Fiber optic,Credit card,Yes,2,3,1
CUST108786,72,52.18,3488.24,Month-to-month,No,Electronic check,No,2,4,0
CUST108787,22,50.75,1168.34,Month-to-month,No,Credit card,Yes,0,4,0
CUST108788,18,68.14,1247.64,One year,DSL,Credit card,Yes,1,4,0
CUST108789,27,82.38,2144.24,Two year,DSL,Credit card,Yes,2,3,0
CUST108790,19,79.14,1550.56,Two year,Fiber optic,Credit card,Yes,3,3,0
CUST108791,38,99.77,3559.37,Two year,Fiber optic,Bank transfer,No,2,3,0
CUST108792,26,98.74,2475.47,Two year,Fiber optic,Credit card,Yes,0,4,1
CUST108793,34,99.06,3120.25,Month-to-month,Fiber optic,Bank transfer,No,4,3,0
CUST108794,12,68.95,808.17,Month-to-month,DSL,Electronic check,Yes,3,3,0
CUST108795,6,71.21,407.21,One year,DSL,Credit card,No,1,2,1
CUST108796,41,72.6,3121.36,Month-to-month,Fiber optic,Electronic check,No,2,4,0
CUST108797,28,93.95,2485.04,One year,Fiber optic,Mailed check,No,0,3,0
CUST108798,8,82.52,622.01,One year,Fiber optic,Electronic check,Yes,1,3,1
CUST108799,8,49.3,365.26,Month-to-month,No,Electronic check,No,3,2,1
CUST108800,24,72.07,1704.83,One year,No,Credit card,No,0,3,0
CUST108801,32,97.58,2904.96,One year,Fiber optic,Mailed check,Yes,2,2,0
CUST108802,10,55.77,568.41,One year,No,Mailed check,Yes,2,3,1
CUST108803,57,61.42,3410.91,Two year,No,Mailed check,No,2,4,0
CUST108804,35,76.56,2811.53,Month-to-month,No,Bank transfer,Yes,1,4,0
CUST108805,43,59.14,2362.83,Two year,No,Electronic check,Yes,2,3,0
CUST108806,23,81.04,1822.23,Month-to-month,DSL,Mailed check,No,3,2,0
CUST108807,22,69.45,1598.42,Month-to-month,Fiber optic,Electronic check,Yes,2,5,0
CUST108808,7,57.18,390.63,Month-to-month,No,Credit card,Yes,0,4,0
CUST108809,12,59.82,692.82,Two year,No,Electronic check,Yes,1,4,0
CUST108810,20,96.32,1806.42,Two year,Fiber optic,Credit card,Yes,0,4,0
CUST108811,28,71.74,2006.14,Month-to-month,DSL,Electronic check,No,3,2,1
CUST108812,25,67.69,1625.83,One year,DSL,Electronic check,No,2,2,1
CUST108813,4,67.79,269.61,Two year,DSL,Credit card,Yes,2,3,0
CUST108814,10,67.63,703.2,Two year,DSL,Bank transfer,Yes,0,3,1
CUST108815,26,82.09,2123.27,Month-to-month,Fiber optic,Electronic check,No,2,2,1
CUST108816,29,44.94,1209.57,Month-to-month,DSL,Bank transfer,No,3,3,1
CUST108817,16,87.4,1376.32,Month-to-month,Fiber optic,Electronic check,Yes,1,4,1
CUST108818,33,69.43,2318.62,Two year,Fiber optic,Electronic check,No,5,4,0
CUST108819,33,71.02,2338.42,Month-to-month,DSL,Electronic check,No,0,3,0
CUST108820,72,92.27,6228.79,Month-to-month,Fiber optic,Electronic check,Yes,3,3,0
CUST108821,22,86.34,1852.81,Two year,Fiber optic,Electronic check,No,1,3,0
CUST108822,15,64.16,951.91,Month-to-month,Fiber optic,Mailed check,No,2,3,0
CUST108823,10,71.96,698.11,One year,DSL,Credit card,No,1,3,0
CUST108824,7,83.8,610.13,Two year,Fiber optic,Mailed check,Yes,0,4,0
CUST108825,32,90.49,3034.66,Month-to-month,Fiber optic,Mailed check,Yes,2,4,0
CUST108826,29,69.13,2042.59,Month-to-month,DSL,Electronic check,No,2,4,1
CUST108827,7,57.84,421.01,Month-to-month,DSL,Credit card,Yes,0,4,0
CUST108828,32,59.06,1968.98,One year,DSL,Electronic check,No,2,4,0
CUST108829,24,64.2,1487.26,Month-to-month,DSL,Electronic check,No,2,1,1
CUST108830,17,101.35,1661.57,Month-to-month,Fiber optic,Credit card,Yes,0,4,0
CUST108831,3,76.18,211.47,Month-to-month,Fiber optic,Mailed check,No,2,3,1
CUST108832,29,106.33,2923.64,Month-to-month,Fiber optic,Electronic check,Yes,2,3,1
CUST108833,62,58.93,3434.74,Two year,DSL,Bank transfer,No,2,4,0
CUST108834,11,50.73,525.54,Month-to-month,DSL,Electronic check,No,4,1,0
CUST108835,24,61.18,1381.02,One year,DSL,Electronic check,No,4,1,1
CUST108836,31,41.7,1246.01,Two year,No,Bank transfer,No,4,3,0
CUST108837,2,83.18,167.1,One year,Fiber optic,Credit card,No,1,1,1
CUST108838,10,53.48,552.1,One year,No,Credit card,Yes,1,4,0
CUST108839,6,82.94,469.63,Month-to-month,DSL,Bank transfer,Yes,0,5,1
CUST108840,62,74.58,4644.25,Month-to-month,DSL,Electronic check,No,5,3,0
CUST108841,2,76.6,151.21,Month-to-month,DSL,Bank transfer,No,2,2,1
CUST108842,17,71.93,1227.87,Month-to-month,DSL,Credit card,No,3,4,0
CUST108843,26,79.25,1897.49,Two year,Fiber optic,Bank transfer,Yes,1,2,0
CUST108844,11,66.09,748.49,Month-to-month,Fiber optic,Electronic check,No,1,3,1
CUST108845,2,90.2,175.14,Month-to-month,Fiber optic,Credit card,No,3,3,1
CUST108846,18,80.44,1479.66,Two year,Fiber optic,Credit card,No,1,2,1
CUST108847,11,80.14,850.19,Two year,Fiber optic,Electronic check,No,4,2,1
CUST108848,28,100.77,2948.64,One year,Fiber optic,Bank transfer,Yes,0,4,0
CUST108849,36,77.37,2806.16,Month-to-month,No,Credit card,No,1,4,0
CUST108850,7,98.06,714.36,One year,Fiber optic,Electronic check,Yes,3,4,1
CUST108851,12,55.37,647.07,Month-to-month,No,Credit card,Yes,3,3,0
CUST108852,13,68.68,855.84,One year,DSL,Electronic check,Yes,1,3,1
CUST108853,35,76.19,2610.51,One year,Fiber optic,Mailed check,No,3,3,0
CUST108854,22,102.51,2117.05,Two year,Fiber optic,Credit card,No,4,2,1
CUST108855,8,100.22,760.7,Month-to-month,Fiber optic,Credit card,Yes,2,5,0
CUST108856,43,93.15,3881.62,Two year,Fiber optic,Electronic check,Yes,0,5,0
CUST108857,11,75.37,799.28,Month-to-month,Fiber optic,Credit card,Yes,2,2,1
CUST108858,14,74.16,960.89,Month-to-month,No,Bank transfer,Yes,4,3,0
CUST108859,9,89.26,761.5,Two year,Fiber optic,Credit card,No,1,3,0
CUST108860,23,60.87,1400.24,Month-to-month,DSL,Mailed check,No,4,3,0
CUST108861,16,74.57,1236.81,Month-to-month,DSL,Credit card,Yes,1,2,1
CUST108862,52,69.34,3410.4,Month-to-month,DSL,Bank transfer,No,1,2,1
CUST108863,22,53.26,1110.3,Month-to-month,No,Bank transfer,No,1,3,0
CUST108864,10,89.98,914.98,Month-to-month,Fiber optic,Mailed check,Yes,1,4,0
CUST108865,21,87.51,1843.05,One year,Fiber optic,Mailed check,No,2,3,0
CUST108866,57,50.85,3000.52,Month-to-month,No,Electronic check,No,2,2,1
CUST108867,7,31.11,204.47,Two year,No,Electronic check,No,1,3,0
CUST108868,29,65.47,1969.4,One year,DSL,Credit card,No,0,3,0
CUST108869,3,52.25,149.88,Two year,DSL,Bank transfer,No,5,2,0
CUST108870,49,87.25,4086.43,Two year,Fiber optic,Bank transfer,No,2,3,0
CUST108871,14,45.31,618.27,One year,DSL,Electronic check,No,5,3,0
CUST108872,10,74.24,775.86,Month-to-month,Fiber optic,Bank transfer,No,3,3,1
CUST108873,54,57.49,2897.86,Two year,DSL,Mailed check,Yes,2,4,0
CUST108874,20,59.7,1194.79,Month-to-month,No,Credit card,Yes,3,3,0
CUST108875,20,75.13,1548.36,Month-to-month,Fiber optic,Electronic check,No,0,2,1
CUST108876,14,56.63,826.92,One year,DSL,Electronic check,No,2,3,0
CUST108877,15,65.42,1001.01,Month-to-month,DSL,Electronic check,No,1,4,0
CUST108878,3,90.37,251.66,One year,Fiber optic,Electronic check,Yes,0,3,1
CUST108879,29,83.18,2476.76,Two year,DSL,Bank transfer,Yes,2,4,0
CUST108880,6,80.66,494.15,One year,DSL,Bank transfer,Yes,2,3,1
CUST108881,39,103.5,4209.9,Month-to-month,Fiber optic,Mailed check,Yes,2,4,1
CUST108882,8,92.1,695.1,Month-to-month,Fiber optic,Credit card,No,5,3,0
CUST108883,22,105.72,2291.74,Month-to-month,Fiber optic,Credit card,Yes,0,3,1
CUST108884,13,103.3,1304.55,Month-to-month,Fiber optic,Bank transfer,Yes,1,3,1
CUST108885,14,60.19,851.22,One year,DSL,Bank transfer,No,2,4,0
CUST108886,17,66.74,1067.51,One year,DSL,Mailed check,No,3,3,0
CUST108887,26,62.44,1502.49,One year,Fiber optic,Bank transfer,No,4,3,0
CUST108888,53,70.05,3568.25,One year,DSL,Electronic check,Yes,1,4,0
CUST108889,14,71.13,1009.69,Month-to-month,Fiber optic,Electronic check,Yes,2,4,0
CUST108890,2,53.98,108.29,Month-to-month,No,Electronic check,No,1,4,1
CUST108891,46,80.21,3537.35,One year,Fiber optic,Mailed check,No,0,5,0
CUST108892,32,69.98,2233.34,Month-to-month,DSL,Electronic check,No,4,4,1
CUST108893,8,87.68,693.77,Month-to-month,Fiber optic,Mailed check,No,1,5,1
CUST108894,7,67.95,456.93,One year,No,Credit card,No,3,2,0
CUST108895,27,49.71,1238.15,Month-to-month,DSL,Mailed check,No,3,3,0
CUST108896,23,47.35,1073.34,Month-to-month,No,Electronic check,No,2,4,1
CUST108897,62,98.54,5628.46,Month-to-month,Fiber optic,Mailed check,No,1,4,0
CUST108898,29,53.13,1559.39,Month-to-month,No,Mailed check,No,1,3,1
CUST108899,12,80.58,916.55,One year,Fiber optic,Electronic check,No,5,2,1
CUST108900,10,89.76,862.74,Month-to-month,Fiber optic,Bank transfer,No,4,3,1
CUST108901,21,78.82,1547.12,Two year,DSL,Electronic check,Yes,2,3,0
CUST108902,3,92.8,276.34,Month-to-month,Fiber optic,Mailed check,No,2,2,1
CUST108903,5,82.2,384.25,Month-to-month,DSL,Bank transfer,Yes,3,3,1
CUST108904,7,91.12,623.25,Month-to-month,Fiber optic,Mailed check,Yes,2,3,1
CUST108905,12,95.01,1147.65,Two year,DSL,Credit card,Yes,2,4,0
CUST108906,19,83.46,1658.7,Month-to-month,DSL,Electronic check,Yes,0,3,0
CUST108907,30,68.54,2028.62,One year,DSL,Mailed check,Yes,2,3,0
CUST108908,48,67.8,3090.21,Two year,DSL,Electronic check,No,2,4,0
CUST108909,42,73.65,3121.49,Month-to-month,DSL,Credit card,Yes,0,4,0
CUST108910,37,44.06,1564.78,Month-to-month,DSL,Electronic check,No,1,5,0
CUST108911,14,72.06,964.64,One year,DSL,Mailed check,Yes,4,3,0
CUST108912,10,89.33,895.48,Two year,DSL,Mailed check,Yes,1,3,0
CUST108913,26,69.38,1673.39,Month-to-month,No,Credit card,Yes,0,3,0
CUST108914,27,89.84,2354.23,Two year,Fiber optic,Bank transfer,No,6,2,1
CUST108915,8,70.83,548.4,One year,Fiber optic,Mailed check,No,5,2,0
CUST108916,17,53.25,850.79,Two year,DSL,Bank transfer,Yes,1,4,0
CUST108917,9,72.98,656.02,Month-to-month,DSL,Bank transfer,Yes,2,2,1
CUST108918,4,47.06,192.1,Month-to-month,No,Electronic check,No,1,3,0
CUST108919,25,56.82,1363.62,Month-to-month,No,Electronic check,No,1,3,0
CUST108920,37,65.35,2341.9,Two year,No,Electronic check,Yes,0,3,0
CUST108921,58,61.39,3451.59,Month-to-month,DSL,Mailed check,Yes,0,4,0
CUST108922,18,57.66,1033.39,One year,DSL,Bank transfer,No,1,3,0
CUST108923,4,92.33,376.61,Month-to-month,Fiber optic,Credit card,Yes,0,4,1
CUST108924,65,97.8,5968.25,Month-to-month,Fiber optic,Bank transfer,No,3,3,1
CUST108925,69,71.37,4540.14,Month-to-month,DSL,Electronic check,No,1,4,0
CUST108926,72,65.43,4789.04,One year,DSL,Mailed check,Yes,2,2,0
CUST108927,72,73.28,5089.5,Month-to-month,Fiber optic,Mailed check,No,1,4,1
CUST108928,24,36.04,854.74,Two year,No,Bank transfer,No,1,2,0
CUST108929,20,70.26,1414.02,One year,No,Bank transfer,Yes,2,4,0
CUST108930,34,94.96,3387.01,Two year,Fiber optic,Bank transfer,Yes,0,3,0
CUST108931,5,88.47,450.95,One year,Fiber optic,Credit card,No,3,3,0
CUST108932,11,56.74,600.63,One year,No,Electronic check,No,2,4,0
CUST108933,18,99.12,1684.12,One year,Fiber optic,Bank transfer,No,2,3,1
CUST108934,43,67.22,2861.53,Month-to-month,Fiber optic,Credit card,No,1,4,0
CUST108935,44,88.57,3838.56,Month-to-month,DSL,Electronic check,Yes,0,3,0
CUST108936,19,66.34,1179.83,Two year,No,Bank transfer,Yes,1,4,0
CUST108937,6,90.52,532.0,Month-to-month,DSL,Electronic check,Yes,2,3,1
CUST108938,36,73.95,2782.86,Month-to-month,DSL,Mailed check,No,3,2,0
CUST108939,6,65.17,387.18,One year,No,Electronic check,Yes,0,4,0
CUST108940,13,45.5,620.32,Two year,DSL,Electronic check,No,6,3,1
CUST108941,24,69.44,1575.93,Month-to-month,DSL,Bank transfer,No,1,3,0
CUST108942,5,77.97,387.75,Two year,Fiber optic,Mailed check,Yes,2,3,0
CUST108943,10,91.51,853.63,Month-to-month,Fiber optic,Electronic check,Yes,1,3,1
CUST108944,40,40.35,1640.77,Month-to-month,DSL,Bank transfer,No,0,4,0
CUST108945,34,87.12,2837.84,Two year,Fiber optic,Mailed check,Yes,0,5,0
CUST108946,7,72.47,529.91,Month-to-month,Fiber optic,Electronic check,Yes,3,2,1
CUST108947,26,79.67,1912.51,One year,Fiber optic,Credit card,No,1,1,0
CUST108948,3,88.49,263.71,Two year,Fiber optic,Credit card,No,1,2,0
CUST108949,32,72.14,2335.09,Month-to-month,DSL,Electronic check,Yes,1,5,0
CUST108950,11,85.6,919.0,Month-to-month,Fiber optic,Credit card,No,4,4,1
CUST108951,17,76.05,1351.71,Two year,Fiber optic,Credit card,No,1,3,0
CUST108952,22,82.1,1732.04,One year,DSL,Mailed check,Yes,0,4,0
CUST108953,7,65.94,426.09,Two year,No,Credit card,Yes,1,4,0
CUST108954,11,83.98,932.09,Two year,DSL,Credit card,No,2,3,0
CUST108955,60,83.59,4949.58,One year,Fiber optic,Credit card,No,2,4,1
CUST108956,16,64.62,1033.02,Month-to-month,DSL,Electronic check,No,1,4,0
CUST108957,22,71.62,1562.86,Month-to-month,DSL,Credit card,Yes,2,3,0
CUST108958,23,92.65,2159.88,Month-to-month,Fiber optic,Electronic check,No,3,2,1
CUST108959,48,87.19,4107.74,Month-to-month,Fiber optic,Bank transfer,Yes,2,4,0
CUST108960,36,108.09,3614.43,Two year,Fiber optic,Electronic check,Yes,0,5,0
CUST108961,8,102.82,762.92,Two year,Fiber optic,Credit card,No,2,3,1
CUST108962,53,82.93,4061.14,Two year,Fiber optic,Credit card,No,4,3,0
CUST108963,66,93.29,6436.3,Two year,Fiber optic,Mailed check,Yes,3,3,0
CUST108964,7,48.74,356.3,Month-to-month,DSL,Mailed check,No,2,2,0
CUST108965,15,61.3,892.32,Month-to-month,DSL,Electronic check,Yes,1,3,1
CUST108966,18,75.64,1371.47,Month-to-month,DSL,Electronic check,Yes,0,3,0
CUST108967,16,63.85,946.86,One year,No,Credit card,Yes,1,4,0
CUST108968,32,89.86,2909.8,Two year,Fiber optic,Bank transfer,No,3,4,0
CUST108969,17,68.43,1139.25,Two year,DSL,Bank transfer,Yes,1,4,0
CUST108970,13,98.49,1260.95,Two year,Fiber optic,Credit card,No,3,2,0
CUST108971,33,71.44,2199.88,Month-to-month,DSL,Bank transfer,Yes,0,4,1
CUST108972,2,69.08,134.13,Month-to-month,DSL,Mailed check,No,1,5,0
CUST108973,24,65.64,1486.82,Month-to-month,DSL,Electronic check,No,6,3,1
CUST108974,29,72.5,1936.04,One year,DSL,Electronic check,No,2,3,0
CUST108975,50,57.77,2812.55,Month-to-month,DSL,Credit card,No,2,3,0
CUST108976,21,73.94,1449.53,Two year,DSL,Credit card,No,2,4,0
CUST108977,4,82.19,310.37,Month-to-month,Fiber optic,Electronic check,No,1,3,1
CUST108978,22,89.16,1883.07,One year,Fiber optic,Mailed check,Yes,1,3,0
CUST108979,3,37.34,109.65,Two year,No,Bank transfer,No,2,3,0
CUST108980,27,69.68,1789.67,Month-to-month,DSL,Bank transfer,No,1,3,0
CUST108981,45,75.75,3558.14,One year,Fiber optic,Bank transfer,Yes,0,5,0
CUST108982,19,63.84,1260.94,Two year,No,Electronic check,Yes,2,3,0
CUST108983,17,61.58,996.99,Two year,No,Bank transfer,No,1,4,0
CUST108984,35,68.59,2348.67,Month-to-month,DSL,Bank transfer,No,1,4,0
CUST108985,26,92.17,2393.81,One year,DSL,Electronic check,Yes,2,3,1
CUST108986,33,87.36,2722.12,Month-to-month,Fiber optic,Bank transfer,Yes,3,4,1
CUST108987,72,63.35,4569.16,Month-to-month,DSL,Mailed check,Yes,3,5,0
CUST108988,14,63.92,872.2,Month-to-month,No,Credit card,No,0,4,0
CUST108989,28,82.83,2143.05,One year,Fiber optic,Credit card,Yes,2,2,0
CUST108990,53,68.98,3485.51,Month-to-month,Fiber optic,Bank transfer,No,3,3,0
CUST108991,54,44.23,2254.17,One year,No,Mailed check,No,2,4,0
CUST108992,30,88.52,2727.24,Month-to-month,Fiber optic,Credit card,Yes,3,4,0
CUST108993,16,79.79,1257.05,Month-to-month,No,Electronic check,No,3,3,1
CUST108994,33,84.98,2645.73,One year,Fiber optic,Mailed check,Yes,1,5,0
CUST108995,33,90.0,2951.92,Month-to-month,Fiber optic,Mailed check,No,1,3,1
CUST108996,37,62.74,2267.39,Month-to-month,No,Electronic check,No,5,5,1
CUST108997,8,107.06,835.59,Month-to-month,Fiber optic,Credit card,No,2,2,1
CUST108998,65,75.33,4632.78,Month-to-month,DSL,Electronic check,Yes,1,4,0
CUST108999,53,57.32,3047.48,Month-to-month,Fiber optic,Credit card,No,3,3,0
CUST109000,20,67.41,1384.16,Two year,DSL,Bank transfer,No,2,4,0
CUST109001,50,66.66,3276.45,One year,Fiber optic,Bank transfer,Yes,1,4,0
CUST109002,19,41.63,742.94,Month-to-month,No,Electronic check,No,1,2,1
CUST109003,58,70.56,3904.01,Month-to-month,No,Mailed check,Yes,1,3,0
CUST109004,22,79.79,1686.62,Two year,Fiber optic,Credit card,No,4,2,1
CUST109005,10,85.64,886.17,Month-to-month,Fiber optic,Mailed check,Yes,1,2,0
CUST109006,72,77.74,5603.73,Month-to-month,DSL,Electronic check,No,4,3,0
CUST109007,36,60.35,2260.58,Month-to-month,No,Bank transfer,Yes,1,3,0
CUST109008,18,102.93,1782.08,One year,Fiber optic,Bank transfer,Yes,1,4,0
CUST109009,61,62.41,3934.5,One year,No,Bank transfer,Yes,1,4,0
CUST109010,33,60.4,2038.89,Month-to-month,No,Mailed check,No,4,2,0
CUST109011,16,50.28,839.4,Month-to-month,DSL,Electronic check,No,2,3,0
CUST109012,62,82.95,4892.91,One year,Fiber optic,Electronic check,Yes,0,5,0
CUST109013,37,62.53,2413.43,Month-to-month,DSL,Bank transfer,No,1,4,1
CUST109014,27,78.78,2139.35,Month-to-month,DSL,Credit card,Yes,2,4,0
CUST109015,21,94.16,2007.96,Two year,DSL,Credit card,No,0,4,0
CUST109016,9,105.21,894.04,Month-to-month,Fiber optic,Bank transfer,Yes,1,3,1
CUST109017,1,72.64,68.87,Month-to-month,DSL,Bank transfer,No,0,3,0
CUST109018,35,53.26,1955.83,One year,No,Bank transfer,No,1,5,0
CUST109019,8,63.64,520.25,One year,DSL,Mailed check,Yes,1,2,0
CUST109020,9,82.31,767.1,Month-to-month,DSL,Credit card,No,5,1,1
CUST109021,18,66.45,1141.14,Month-to-month,Fiber optic,Bank transfer,No,2,3,1
CUST109022,19,78.83,1474.29,Month-to-month,Fiber optic,Electronic check,Yes,2,4,0
CUST109023,10,96.56,954.78,Month-to-month,Fiber optic,Bank transfer,Yes,2,4,1
CUST109024,35,118.75,3967.68,Month-to-month,Fiber optic,Electronic check,Yes,1,2,1
CUST109025,4,83.77,314.56,Month-to-month,DSL,Mailed check,Yes,1,4,0
CUST109026,34,78.22,2510.9,Month-to-month,DSL,Credit card,No,2,3,1
CUST109027,17,115.39,1885.95,Month-to-month,Fiber optic,Bank transfer,Yes,2,3,1
CUST109028,10,86.74,845.55,Month-to-month,Fiber optic,Electronic check,No,4,2,1
CUST109029,5,66.77,307.96,One year,No,Bank transfer,Yes,0,3,0
CUST109030,24,88.24,2079.78,One year,Fiber optic,Electronic check,No,5,2,1
CUST109031,7,46.64,322.8,Two year,No,Bank transfer,Yes,1,5,0
CUST109032,6,65.07,383.3,One year,DSL,Electronic check,No,4,3,0
CUST109033,53,54.75,2893.24,One year,No,Bank transfer,No,1,3,0
CUST109034,5,79.11,368.52,Month-to-month,DSL,Credit card,Yes,2,4,1
CUST109035,4,39.62,163.97,One year,No,Electronic check,No,3,3,0
CUST109036,32,69.74,2121.07,Month-to-month,DSL,Bank transfer,Yes,2,3,0
CUST109037,25,84.36,2060.16,Two year,Fiber optic,Bank transfer,No,1,3,1
CUST109038,13,61.23,820.88,Two year,No,Bank transfer,Yes,7,2,0
CUST109039,9,99.02,902.83,Month-to-month,Fiber optic,Credit card,Yes,3,3,0
CUST109040,11,73.52,819.89,Two year,DSL,Mailed check,No,1,4,0
CUST109041,13,83.46,1111.07,One year,Fiber optic,Electronic check,Yes,2,3,0
CUST109042,30,82.92,2601.34,One year,DSL,Bank transfer,Yes,0,4,0
CUST109043,24,88.74,1970.68,Month-to-month,DSL,Mailed check,Yes,1,4,0
CUST109044,15,71.16,1120.34,Month-to-month,No,Credit card,No,3,3,1
CUST109045,15,85.3,1332.72,Two year,Fiber optic,Credit card,No,2,3,1
CUST109046,33,64.95,2011.39,Month-to-month,No,Bank transfer,Yes,1,4,0
CUST109047,10,51.44,492.97,Month-to-month,No,Mailed check,No,2,2,1
CUST109048,4,97.69,392.96,Month-to-month,Fiber optic,Mailed check,No,0,4,0
CUST109049,49,66.14,3352.63,Month-to-month,Fiber optic,Credit card,No,2,2,0
CUST109050,15,59.53,884.43,One year,Fiber optic,Mailed check,No,3,3,0
CUST109051,70,92.4,6381.72,One year,Fiber optic,Bank transfer,Yes,2,3,0
CUST109052,13,77.51,942.74,Two year,DSL,Bank transfer,Yes,6,3,1
CUST109053,20,91.71,1860.09,One year,Fiber optic,Electronic check,No,3,4,0
CUST109054,9,69.79,618.65,One year,Fiber optic,Bank transfer,No,5,3,1
CUST109055,25,42.23,985.58,Two year,DSL,Electronic check,No,3,2,0
CUST109056,15,84.34,1313.96,Month-to-month,DSL,Credit card,No,1,3,1
CUST109057,17,66.18,1069.78,One year,No,Bank transfer,No,1,4,0
CUST109058,22,58.45,1272.12,Two year,Fiber optic,Electronic check,No,5,3,1
CUST109059,14,59.25,853.05,One year,DSL,Credit card,No,0,3,0
CUST109060,24,55.8,1349.54,One year,No,Credit card,Yes,1,3,0
CUST109061,11,87.67,916.62,Month-to-month,Fiber optic,Electronic check,No,3,5,1
CUST109062,23,89.5,2161.43,Month-to-month,DSL,Electronic check,Yes,0,3,1
CUST109063,3,50.73,141.85,One year,No,Mailed check,No,2,1,1
CUST109064,5,61.03,312.68,One year,DSL,Bank transfer,No,0,2,0
CUST109065,9,71.19,628.14,Month-to-month,No,Electronic check,No,1,3,1
CUST109066,7,31.21,203.07,Month-to-month,No,Bank transfer,No,3,2,1
CUST109067,7,100.78,671.27,Month-to-month,Fiber optic,Mailed check,Yes,0,4,0
CUST109068,28,85.29,2222.85,Month-to-month,DSL,Credit card,Yes,1,4,1
CUST109069,16,76.99,1166.5,Month-to-month,DSL,Credit card,No,2,4,0
CUST109070,14,62.34,903.34,Month-to-month,No,Electronic check,Yes,0,4,0
CUST109071,24,70.17,1613.32,Month-to-month,DSL,Bank transfer,Yes,1,4,1
CUST109072,25,67.38,1683.51,Month-to-month,DSL,Mailed check,Yes,1,5,1
CUST109073,12,90.62,1028.63,Two year,Fiber optic,Mailed check,No,3,3,0
CUST109074,41,56.42,2201.95,Month-to-month,DSL,Electronic check,Yes,0,4,0
CUST109075,16,84.22,1301.54,One year,DSL,Bank transfer,Yes,2,4,0
CUST109076,30,49.47,1548.36,Month-to-month,No,Credit card,No,2,3,0
CUST109077,11,81.68,851.31,Month-to-month,Fiber optic,Electronic check,No,2,2,1
CUST109078,23,71.39,1650.98,Month-to-month,Fiber optic,Electronic check,No,1,3,1
CUST109079,32,68.83,2133.04,Month-to-month,No,Bank transfer,Yes,3,3,1
CUST109080,30,76.69,2159.35,Month-to-month,DSL,Credit card,Yes,2,3,0
CUST109081,28,100.81,2800.31,Month-to-month,Fiber optic,Bank transfer,Yes,0,3,0
